dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),activation,dropout,lr,momentum,num_epochs,num_layers,num_neurons,num_samples,num_topics,solver,Coherence(not optimized),Topic diversity(not optimized)
dataset_name,RF,LCB,0,13.85316252708435,0.3801551775326446,0.3806466139312495,0.002095715599081135,relu,0.7910004306992118,0.0007836082746486817,0.656529153009486,268,4,220,13,50,adam,-0.4669811750553059,0.664
dataset_name,RF,LCB,1,13.836722612380981,0.4279157145190011,0.4264792740827535,0.007057468355898186,relu,0.7055276827236003,0.0074746214227875245,0.5502023846287526,134,5,392,34,50,adam,-0.3781271764088846,0.686
dataset_name,RF,LCB,2,16.168221712112427,0.38699359893352997,0.3876139131168423,0.006315035043176696,softplus,0.028943043979222333,0.005098679239667187,0.8596754237527693,267,3,227,6,50,sgd,-0.4551949833065638,0.682
dataset_name,RF,LCB,3,23.422026872634888,0.42178543861742146,0.4214059216528634,0.0014853212679684267,softplus,0.7597050145989949,0.004190336015327252,0.511510966607565,348,4,547,49,50,adam,-0.3679806983076797,0.634
dataset_name,RF,LCB,4,25.64983057975769,0.41622548367740236,0.41024264578277153,0.009705023513230538,softplus,0.3530675708499147,0.00947994740886307,0.8066313378774554,113,3,356,31,50,adam,-0.4002098509642568,0.684
dataset_name,RF,LCB,5,35.94010615348816,0.39119872188196314,0.38990411749384185,0.004339511778595085,softplus,0.0677090881302927,0.006706904747363482,0.7222663559159085,206,4,842,28,50,adam,-0.469271499063921,0.744
dataset_name,RF,LCB,6,22.470091342926025,0.3879797380691626,0.38600047570194446,0.0039055495534087944,relu,0.14756507966321086,0.004482487822898561,0.8418022200886237,257,3,792,37,50,sgd,-0.457159007440932,0.656
dataset_name,RF,LCB,7,21.426088333129883,0.5528245358673737,0.5472766559710486,0.012767910992805772,softplus,0.2663804962833017,0.009617845973835994,0.8978130896880734,74,1,580,42,50,adam,-0.196501975001671,0.87
dataset_name,RF,LCB,8,15.188451528549194,0.3923659763157718,0.39202040167697855,0.0021451459213338124,relu,0.776883671072155,0.009263213904247641,0.7009239359510768,99,7,468,43,50,sgd,-0.38119117417976606,0.544
dataset_name,RF,LCB,9,25.874675750732422,0.5256631171380265,0.5249858046830224,0.010668603590551976,relu,0.3276101761280073,0.009977280557919134,0.9032672111651217,61,2,982,49,50,adam,-0.22275495291781466,0.822
