dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),activation,dropout,lr,momentum,num_epochs,num_layers,num_neurons,num_samples,num_topics,solver,Coherence(not optimized),Topic diversity(not optimized)
dataset_name,RF,LCB,0,9.188183069229126,0.3882192995650919,0.3870474861775744,0.001976772630083134,relu,0.7910004306992118,0.0007836082746486817,0.656529153009486,268,4,220,13,30,adam,-0.4993848083611522,0.86
dataset_name,RF,LCB,1,10.048434734344482,0.457904903406941,0.4508892569674469,0.014282532614263706,relu,0.7055276827236003,0.0074746214227875245,0.5502023846287526,134,5,392,34,30,adam,-0.36498941985088523,0.8233333333333334
dataset_name,RF,LCB,2,10.913695812225342,0.522457767826975,0.5369355412334956,0.02672719115854562,softplus,0.028943043979222333,0.005098679239667187,0.8596754237527693,267,3,227,6,30,sgd,-0.2177949051607922,0.7866666666666666
dataset_name,RF,LCB,3,24.30954623222351,0.4728824253953448,0.4723113471259448,0.0073390731085458795,softplus,0.7597050145989949,0.004190336015327252,0.511510966607565,348,4,547,49,30,adam,-0.29589668262655644,0.7033333333333334
dataset_name,RF,LCB,4,19.698652267456055,0.4903752568738829,0.48430500395636694,0.01712884359561793,softplus,0.3530675708499147,0.00947994740886307,0.8066313378774554,113,3,356,31,30,adam,-0.246441659692525,0.6733333333333333
dataset_name,RF,LCB,5,41.50005316734314,0.47546284413478973,0.47147761220357015,0.01065820084688456,softplus,0.0677090881302927,0.006706904747363482,0.7222663559159085,206,4,842,28,30,adam,-0.31480424414885433,0.7666666666666667
dataset_name,RF,LCB,6,12.961098194122314,0.4767478726248931,0.4712877784325669,0.009842077530973773,relu,0.021057613777936246,0.00412913139681602,0.5115677725721385,137,3,686,18,30,sgd,-0.27218329016922405,0.6533333333333333
dataset_name,RF,LCB,7,21.374370574951172,0.6053372527143942,0.6081466489464367,0.004621695021899167,softplus,0.2663804962833017,0.009617845973835994,0.8978130896880734,74,1,580,42,30,adam,-0.10260562650428946,0.93
dataset_name,RF,LCB,8,17.884888172149658,0.5105228587481995,0.5202898300186023,0.01415537532955867,softplus,0.10563209678164963,0.0077939372259724716,0.7942726091207646,122,2,952,13,30,sgd,-0.22428502533092257,0.7466666666666667
dataset_name,RF,LCB,9,18.557201623916626,0.537071731102716,0.5383022914115058,0.003968347112933621,softplus,0.042921498457939446,0.0032460415883605923,0.8241436772610529,218,1,272,33,30,sgd,-0.14581343780949768,0.7233333333333334
